algoritmo;probabilidade_erro;size_of_array;largest_sorted_subarray;k_unordered_sequence;percentual_k_unordered;percentual_maior_array
bubble;0.01;10000;525;363;3.63;5.25
bubble;0.01;10000;1038;369;3.69;10.38
bubble;0.01;10000;344;367;3.67;3.44
bubble;0.01;10000;500;361;3.61;5.0
bubble;0.01;10000;351;332;3.32;3.51
bubble;0.01;10000;588;341;3.41;5.88
bubble;0.01;10000;668;338;3.38;6.68
bubble;0.01;10000;553;357;3.57;5.53
bubble;0.01;10000;533;350;3.5;5.33
bubble;0.01;10000;589;350;3.5;5.89
bubble;0.01;10000;640;360;3.6;6.4
bubble;0.01;10000;711;331;3.31;7.11
bubble;0.01;10000;704;359;3.59;7.04
bubble;0.01;10000;622;326;3.26;6.22
bubble;0.01;10000;749;364;3.64;7.49
bubble;0.01;10000;689;341;3.41;6.89
bubble;0.01;10000;521;326;3.26;5.21
bubble;0.01;10000;558;401;4.01;5.58
bubble;0.01;10000;548;347;3.47;5.48
bubble;0.01;10000;685;340;3.4;6.85
bubble;0.01;10000;712;335;3.35;7.12
bubble;0.01;10000;481;354;3.54;4.81
bubble;0.01;10000;561;333;3.33;5.61
bubble;0.01;10000;442;341;3.41;4.42
bubble;0.01;10000;879;330;3.3;8.79
bubble;0.01;10000;593;362;3.62;5.93
bubble;0.01;10000;529;339;3.39;5.29
bubble;0.01;10000;715;351;3.51;7.15
bubble;0.01;10000;832;364;3.64;8.32
bubble;0.01;10000;656;378;3.78;6.56
bubble;0.01;10000;519;377;3.77;5.19
bubble;0.01;10000;707;345;3.45;7.07
bubble;0.01;10000;363;364;3.64;3.63
bubble;0.01;10000;460;334;3.34;4.6
bubble;0.01;10000;455;328;3.28;4.55
bubble;0.01;10000;473;356;3.56;4.73
bubble;0.01;10000;701;330;3.3;7.01
bubble;0.01;10000;629;339;3.39;6.29
bubble;0.01;10000;580;339;3.39;5.8
bubble;0.01;10000;522;366;3.66;5.22
bubble;0.01;10000;544;350;3.5;5.44
bubble;0.01;10000;363;366;3.66;3.63
bubble;0.01;10000;490;332;3.32;4.9
bubble;0.01;10000;660;372;3.72;6.6
bubble;0.01;10000;518;340;3.4;5.18
bubble;0.01;10000;655;355;3.55;6.55
bubble;0.01;10000;555;356;3.56;5.55
bubble;0.01;10000;550;356;3.56;5.5
bubble;0.01;10000;456;347;3.47;4.56
bubble;0.01;10000;477;333;3.33;4.77
bubble;0.01;10000;915;325;3.25;9.15
bubble;0.01;10000;570;346;3.46;5.7
bubble;0.01;10000;599;334;3.34;5.99
bubble;0.01;10000;597;326;3.26;5.97
bubble;0.01;10000;286;348;3.48;2.86
bubble;0.01;10000;673;352;3.52;6.73
bubble;0.01;10000;543;375;3.75;5.43
bubble;0.01;10000;844;322;3.22;8.44
bubble;0.01;10000;508;342;3.42;5.08
bubble;0.01;10000;648;349;3.49;6.48
bubble;0.01;10000;442;336;3.36;4.42
bubble;0.01;10000;392;385;3.85;3.92
bubble;0.01;10000;680;365;3.65;6.8
bubble;0.01;10000;794;334;3.34;7.94
bubble;0.01;10000;599;347;3.47;5.99
bubble;0.01;10000;705;352;3.52;7.05
bubble;0.01;10000;387;368;3.68;3.87
bubble;0.01;10000;482;348;3.48;4.82
bubble;0.01;10000;382;343;3.43;3.82
bubble;0.01;10000;643;351;3.51;6.43
bubble;0.01;10000;346;362;3.62;3.46
bubble;0.01;10000;520;335;3.35;5.2
bubble;0.01;10000;512;360;3.6;5.12
bubble;0.01;10000;345;377;3.77;3.45
bubble;0.01;10000;418;378;3.78;4.18
bubble;0.01;10000;343;344;3.44;3.43
bubble;0.01;10000;696;339;3.39;6.96
bubble;0.01;10000;372;376;3.76;3.72
bubble;0.01;10000;566;365;3.65;5.66
bubble;0.01;10000;388;340;3.4;3.88
bubble;0.01;10000;520;318;3.18;5.2
bubble;0.01;10000;509;349;3.49;5.09
bubble;0.01;10000;747;322;3.22;7.47
bubble;0.01;10000;529;349;3.49;5.29
bubble;0.01;10000;441;327;3.27;4.41
bubble;0.01;10000;577;361;3.61;5.77
bubble;0.01;10000;538;328;3.28;5.38
bubble;0.01;10000;713;337;3.37;7.13
bubble;0.01;10000;522;359;3.59;5.22
bubble;0.01;10000;390;378;3.78;3.9
bubble;0.01;10000;784;348;3.48;7.84
bubble;0.01;10000;627;332;3.32;6.27
bubble;0.01;10000;814;373;3.73;8.14
bubble;0.01;10000;631;342;3.42;6.31
bubble;0.01;10000;457;348;3.48;4.57
bubble;0.01;10000;427;367;3.67;4.27
bubble;0.01;10000;662;351;3.51;6.62
bubble;0.01;10000;308;356;3.56;3.08
bubble;0.01;10000;379;377;3.77;3.79
bubble;0.01;10000;875;358;3.58;8.75
bubble;0.01;10000;390;347;3.47;3.9
bubble;0.01;10000;736;322;3.22;7.36
bubble;0.01;10000;529;378;3.78;5.29
bubble;0.01;10000;761;355;3.55;7.61
bubble;0.01;10000;603;322;3.22;6.03
bubble;0.01;10000;395;314;3.14;3.95
bubble;0.01;10000;671;338;3.38;6.71
bubble;0.01;10000;829;313;3.13;8.29
bubble;0.01;10000;591;350;3.5;5.91
bubble;0.01;10000;420;358;3.58;4.2
bubble;0.01;10000;726;349;3.49;7.26
bubble;0.01;10000;366;341;3.41;3.66
bubble;0.01;10000;438;341;3.41;4.38
bubble;0.01;10000;511;346;3.46;5.11
bubble;0.01;10000;1044;360;3.6;10.44
bubble;0.01;10000;438;345;3.45;4.38
bubble;0.01;10000;583;354;3.54;5.83
bubble;0.01;10000;661;340;3.4;6.61
bubble;0.01;10000;688;351;3.51;6.88
bubble;0.01;10000;660;332;3.32;6.6
bubble;0.01;10000;546;351;3.51;5.46
bubble;0.01;10000;525;335;3.35;5.25
bubble;0.01;10000;441;353;3.53;4.41
bubble;0.01;10000;994;324;3.24;9.94
bubble;0.01;10000;705;343;3.43;7.05
bubble;0.01;10000;638;346;3.46;6.38
bubble;0.01;10000;480;353;3.53;4.8
bubble;0.01;10000;925;347;3.47;9.25
bubble;0.01;10000;405;391;3.91;4.05
bubble;0.01;10000;531;337;3.37;5.31
bubble;0.01;10000;471;336;3.36;4.71
bubble;0.01;10000;643;367;3.67;6.43
bubble;0.01;10000;670;348;3.48;6.7
bubble;0.01;10000;562;360;3.6;5.62
bubble;0.01;10000;595;336;3.36;5.95
bubble;0.01;10000;776;347;3.47;7.76
bubble;0.01;10000;557;324;3.24;5.57
bubble;0.01;10000;579;326;3.26;5.79
bubble;0.01;10000;805;352;3.52;8.05
bubble;0.01;10000;478;365;3.65;4.78
bubble;0.01;10000;430;337;3.37;4.3
bubble;0.01;10000;816;348;3.48;8.16
bubble;0.01;10000;420;348;3.48;4.2
bubble;0.01;10000;347;345;3.45;3.47
bubble;0.01;10000;963;333;3.33;9.63
bubble;0.01;10000;573;325;3.25;5.73
bubble;0.01;10000;360;358;3.58;3.6
bubble;0.01;10000;677;362;3.62;6.77
bubble;0.01;10000;525;352;3.52;5.25
bubble;0.01;10000;441;332;3.32;4.41
bubble;0.01;10000;513;331;3.31;5.13
bubble;0.01;10000;665;330;3.3;6.65
bubble;0.01;10000;573;334;3.34;5.73
bubble;0.01;10000;820;327;3.27;8.2
bubble;0.01;10000;688;365;3.65;6.88
bubble;0.01;10000;406;353;3.53;4.06
bubble;0.01;10000;433;336;3.36;4.33
bubble;0.01;10000;529;330;3.3;5.29
bubble;0.01;10000;814;349;3.49;8.14
bubble;0.01;10000;842;332;3.32;8.42
bubble;0.01;10000;694;353;3.53;6.94
bubble;0.01;10000;723;356;3.56;7.23
bubble;0.01;10000;587;360;3.6;5.87
bubble;0.01;10000;520;357;3.57;5.2
bubble;0.01;10000;587;332;3.32;5.87
bubble;0.01;10000;422;353;3.53;4.22
bubble;0.01;10000;529;340;3.4;5.29
bubble;0.01;10000;411;326;3.26;4.11
bubble;0.01;10000;729;364;3.64;7.29
bubble;0.01;10000;533;355;3.55;5.33
bubble;0.01;10000;427;351;3.51;4.27
bubble;0.01;10000;627;335;3.35;6.27
bubble;0.01;10000;544;334;3.34;5.44
bubble;0.01;10000;385;354;3.54;3.85
bubble;0.01;10000;561;346;3.46;5.61
bubble;0.01;10000;482;299;2.99;4.82
bubble;0.01;10000;446;364;3.64;4.46
bubble;0.01;10000;527;328;3.28;5.27
bubble;0.01;10000;894;325;3.25;8.94
bubble;0.01;10000;769;339;3.39;7.69
bubble;0.01;10000;937;355;3.55;9.37
bubble;0.01;10000;1051;342;3.42;10.51
bubble;0.01;10000;475;339;3.39;4.75
bubble;0.01;10000;627;342;3.42;6.27
bubble;0.01;10000;337;352;3.52;3.37
bubble;0.01;10000;542;335;3.35;5.42
bubble;0.01;10000;759;335;3.35;7.59
bubble;0.01;10000;447;331;3.31;4.47
bubble;0.01;10000;391;367;3.67;3.91
bubble;0.01;10000;429;333;3.33;4.29
bubble;0.01;10000;775;346;3.46;7.75
bubble;0.01;10000;493;363;3.63;4.93
bubble;0.01;10000;384;356;3.56;3.84
bubble;0.01;10000;769;364;3.64;7.69
bubble;0.01;10000;353;359;3.59;3.53
bubble;0.01;10000;821;365;3.65;8.21
bubble;0.01;10000;456;350;3.5;4.56
bubble;0.01;10000;381;363;3.63;3.81
bubble;0.01;10000;409;351;3.51;4.09
bubble;0.01;10000;592;352;3.52;5.92
bubble;0.01;10000;717;315;3.15;7.17
bubble;0.01;10000;439;339;3.39;4.39
bubble;0.01;10000;387;357;3.57;3.87
bubble;0.01;10000;405;344;3.44;4.05
bubble;0.01;10000;463;355;3.55;4.63
bubble;0.01;10000;391;346;3.46;3.91
bubble;0.01;10000;612;367;3.67;6.12
bubble;0.01;10000;802;338;3.38;8.02
bubble;0.01;10000;799;344;3.44;7.99
bubble;0.01;10000;429;366;3.66;4.29
bubble;0.01;10000;490;354;3.54;4.9
bubble;0.01;10000;469;355;3.55;4.69
bubble;0.01;10000;760;366;3.66;7.6
bubble;0.01;10000;479;402;4.02;4.79
bubble;0.01;10000;460;344;3.44;4.6
bubble;0.01;10000;351;343;3.43;3.51
bubble;0.01;10000;400;345;3.45;4.0
bubble;0.01;10000;481;345;3.45;4.81
bubble;0.01;10000;904;348;3.48;9.04
bubble;0.01;10000;777;322;3.22;7.77
bubble;0.01;10000;535;361;3.61;5.35
bubble;0.01;10000;454;347;3.47;4.54
bubble;0.01;10000;372;339;3.39;3.72
bubble;0.01;10000;546;335;3.35;5.46
bubble;0.01;10000;375;357;3.57;3.75
bubble;0.01;10000;522;364;3.64;5.22
bubble;0.01;10000;462;367;3.67;4.62
bubble;0.01;10000;417;342;3.42;4.17
bubble;0.01;10000;571;366;3.66;5.71
bubble;0.01;10000;562;324;3.24;5.62
bubble;0.01;10000;962;358;3.58;9.62
bubble;0.01;10000;352;351;3.51;3.52
bubble;0.01;10000;920;345;3.45;9.2
bubble;0.01;10000;735;345;3.45;7.35
bubble;0.01;10000;478;344;3.44;4.78
bubble;0.01;10000;616;337;3.37;6.16
bubble;0.01;10000;386;341;3.41;3.86
bubble;0.01;10000;758;341;3.41;7.58
bubble;0.01;10000;693;329;3.29;6.93
bubble;0.01;10000;578;342;3.42;5.78
bubble;0.01;10000;425;338;3.38;4.25
bubble;0.01;10000;677;350;3.5;6.77
bubble;0.01;10000;525;345;3.45;5.25
bubble;0.01;10000;518;367;3.67;5.18
bubble;0.01;10000;462;328;3.28;4.62
bubble;0.01;10000;547;356;3.56;5.47
bubble;0.01;10000;698;337;3.37;6.98
bubble;0.01;10000;597;355;3.55;5.97
bubble;0.01;10000;427;370;3.7;4.27
bubble;0.01;10000;731;362;3.62;7.31
bubble;0.01;10000;874;353;3.53;8.74
bubble;0.01;10000;504;332;3.32;5.04
bubble;0.01;10000;391;371;3.71;3.91
bubble;0.01;10000;501;334;3.34;5.01
bubble;0.01;10000;486;354;3.54;4.86
bubble;0.01;10000;770;366;3.66;7.7
bubble;0.01;10000;428;338;3.38;4.28
bubble;0.01;10000;395;337;3.37;3.95
bubble;0.01;10000;615;353;3.53;6.15
bubble;0.01;10000;499;346;3.46;4.99
bubble;0.01;10000;615;346;3.46;6.15
bubble;0.01;10000;478;333;3.33;4.78
bubble;0.01;10000;584;344;3.44;5.84
bubble;0.01;10000;603;340;3.4;6.03
bubble;0.01;10000;375;349;3.49;3.75
bubble;0.01;10000;557;373;3.73;5.57
bubble;0.01;10000;612;371;3.71;6.12
bubble;0.01;10000;847;325;3.25;8.47
bubble;0.01;10000;454;375;3.75;4.54
bubble;0.01;10000;492;354;3.54;4.92
bubble;0.01;10000;403;362;3.62;4.03
bubble;0.01;10000;660;343;3.43;6.6
bubble;0.01;10000;687;318;3.18;6.87
bubble;0.01;10000;489;357;3.57;4.89
bubble;0.01;10000;491;337;3.37;4.91
bubble;0.01;10000;872;311;3.11;8.72
bubble;0.01;10000;694;357;3.57;6.94
bubble;0.01;10000;582;357;3.57;5.82
bubble;0.01;10000;360;360;3.6;3.6
bubble;0.01;10000;451;345;3.45;4.51
bubble;0.01;10000;823;315;3.15;8.23
bubble;0.01;10000;441;349;3.49;4.41
bubble;0.01;10000;662;341;3.41;6.62
bubble;0.01;10000;414;362;3.62;4.14
bubble;0.01;10000;823;339;3.39;8.23
bubble;0.01;10000;346;330;3.3;3.46
bubble;0.01;10000;640;352;3.52;6.4
bubble;0.01;10000;571;347;3.47;5.71
bubble;0.01;10000;558;364;3.64;5.58
bubble;0.01;10000;420;357;3.57;4.2
bubble;0.01;10000;797;362;3.62;7.97
bubble;0.01;10000;416;321;3.21;4.16
bubble;0.01;10000;683;351;3.51;6.83
bubble;0.01;10000;498;322;3.22;4.98
bubble;0.01;10000;698;329;3.29;6.98
bubble;0.01;10000;383;338;3.38;3.83
bubble;0.01;10000;772;348;3.48;7.72
bubble;0.01;10000;508;319;3.19;5.08
bubble;0.01;10000;394;363;3.63;3.94
bubble;0.01;10000;588;322;3.22;5.88
bubble;0.01;10000;450;336;3.36;4.5
bubble;0.01;10000;685;343;3.43;6.85
bubble;0.01;10000;455;356;3.56;4.55
bubble;0.01;10000;388;330;3.3;3.88
bubble;0.01;10000;517;368;3.68;5.17
bubble;0.01;10000;598;344;3.44;5.98
bubble;0.01;10000;535;359;3.59;5.35
bubble;0.01;10000;624;316;3.16;6.24
bubble;0.01;10000;465;336;3.36;4.65
bubble;0.01;10000;497;336;3.36;4.97
bubble;0.01;10000;451;347;3.47;4.51
bubble;0.01;10000;418;355;3.55;4.18
bubble;0.01;10000;506;341;3.41;5.06
bubble;0.01;10000;580;349;3.49;5.8
bubble;0.01;10000;933;355;3.55;9.33
bubble;0.01;10000;693;332;3.32;6.93
bubble;0.01;10000;909;343;3.43;9.09
bubble;0.01;10000;588;329;3.29;5.88
bubble;0.01;10000;459;359;3.59;4.59
bubble;0.01;10000;704;347;3.47;7.04
bubble;0.01;10000;431;335;3.35;4.31
bubble;0.01;10000;564;323;3.23;5.64
bubble;0.01;10000;496;353;3.53;4.96
bubble;0.01;10000;504;348;3.48;5.04
bubble;0.01;10000;693;337;3.37;6.93
bubble;0.01;10000;384;353;3.53;3.84
bubble;0.01;10000;594;347;3.47;5.94
bubble;0.01;10000;431;334;3.34;4.31
bubble;0.01;10000;458;341;3.41;4.58
bubble;0.01;10000;708;355;3.55;7.08
bubble;0.01;10000;550;349;3.49;5.5
bubble;0.01;10000;917;360;3.6;9.17
bubble;0.01;10000;791;359;3.59;7.91
bubble;0.01;10000;347;347;3.47;3.47
bubble;0.01;10000;663;339;3.39;6.63
bubble;0.01;10000;543;342;3.42;5.43
bubble;0.01;10000;455;332;3.32;4.55
bubble;0.01;10000;686;339;3.39;6.86
bubble;0.01;10000;560;346;3.46;5.6
bubble;0.01;10000;433;335;3.35;4.33
bubble;0.01;10000;481;340;3.4;4.81
bubble;0.01;10000;598;372;3.72;5.98
bubble;0.01;10000;903;323;3.23;9.03
bubble;0.01;10000;431;348;3.48;4.31
bubble;0.01;10000;428;368;3.68;4.28
bubble;0.01;10000;571;382;3.82;5.71
bubble;0.01;10000;740;369;3.69;7.4
bubble;0.01;10000;446;342;3.42;4.46
bubble;0.01;10000;570;356;3.56;5.7
bubble;0.01;10000;407;375;3.75;4.07
bubble;0.01;10000;358;343;3.43;3.58
bubble;0.01;10000;449;343;3.43;4.49
bubble;0.01;10000;468;376;3.76;4.68
bubble;0.01;10000;717;343;3.43;7.17
bubble;0.01;10000;441;375;3.75;4.41
bubble;0.01;10000;338;352;3.52;3.38
bubble;0.01;10000;493;361;3.61;4.93
bubble;0.01;10000;593;365;3.65;5.93
bubble;0.01;10000;454;350;3.5;4.54
bubble;0.01;10000;334;357;3.57;3.34
bubble;0.01;10000;621;373;3.73;6.21
bubble;0.01;10000;516;350;3.5;5.16
bubble;0.01;10000;533;338;3.38;5.33
bubble;0.01;10000;747;341;3.41;7.47
bubble;0.01;10000;894;347;3.47;8.94
bubble;0.01;10000;765;351;3.51;7.65
bubble;0.01;10000;749;352;3.52;7.49
bubble;0.01;10000;598;348;3.48;5.98
bubble;0.01;10000;1137;360;3.6;11.37
bubble;0.01;10000;447;367;3.67;4.47
bubble;0.01;10000;635;342;3.42;6.35
bubble;0.01;10000;616;319;3.19;6.16
bubble;0.01;10000;477;344;3.44;4.77
bubble;0.01;10000;585;366;3.66;5.85
bubble;0.01;10000;625;342;3.42;6.25
bubble;0.01;10000;552;324;3.24;5.52
bubble;0.01;10000;363;356;3.56;3.63
bubble;0.01;10000;525;337;3.37;5.25
bubble;0.01;10000;432;364;3.64;4.32
bubble;0.01;10000;630;336;3.36;6.3
bubble;0.01;10000;526;361;3.61;5.26
bubble;0.01;10000;789;353;3.53;7.89
bubble;0.01;10000;1106;349;3.49;11.06
bubble;0.01;10000;676;373;3.73;6.76
bubble;0.01;10000;369;369;3.69;3.69
bubble;0.01;10000;539;360;3.6;5.39
bubble;0.01;10000;520;310;3.1;5.2
bubble;0.01;10000;660;353;3.53;6.6
bubble;0.01;10000;597;355;3.55;5.97
bubble;0.01;10000;429;366;3.66;4.29
bubble;0.01;10000;734;337;3.37;7.34
bubble;0.01;10000;358;338;3.38;3.58
bubble;0.01;10000;604;327;3.27;6.04
bubble;0.01;10000;952;345;3.45;9.52
bubble;0.01;10000;328;334;3.34;3.28
bubble;0.01;10000;687;339;3.39;6.87
bubble;0.01;10000;484;364;3.64;4.84
bubble;0.01;10000;416;351;3.51;4.16
bubble;0.01;10000;734;349;3.49;7.34
bubble;0.01;10000;589;331;3.31;5.89
bubble;0.01;10000;430;354;3.54;4.3
bubble;0.01;10000;412;331;3.31;4.12
bubble;0.01;10000;530;348;3.48;5.3
bubble;0.01;10000;612;322;3.22;6.12
bubble;0.01;10000;465;348;3.48;4.65
bubble;0.01;10000;468;354;3.54;4.68
bubble;0.01;10000;388;348;3.48;3.88
bubble;0.01;10000;498;357;3.57;4.98
bubble;0.01;10000;767;354;3.54;7.67
bubble;0.01;10000;623;344;3.44;6.23
bubble;0.01;10000;520;326;3.26;5.2
bubble;0.01;10000;754;346;3.46;7.54
bubble;0.01;10000;459;332;3.32;4.59
bubble;0.01;10000;510;345;3.45;5.1
bubble;0.01;10000;503;359;3.59;5.03
bubble;0.01;10000;580;337;3.37;5.8
bubble;0.01;10000;514;368;3.68;5.14
bubble;0.01;10000;350;358;3.58;3.5
bubble;0.01;10000;800;369;3.69;8.0
bubble;0.01;10000;602;353;3.53;6.02
bubble;0.01;10000;512;350;3.5;5.12
bubble;0.01;10000;386;342;3.42;3.86
bubble;0.01;10000;541;362;3.62;5.41
bubble;0.01;10000;357;334;3.34;3.57
bubble;0.01;10000;563;368;3.68;5.63
bubble;0.01;10000;440;347;3.47;4.4
bubble;0.01;10000;479;347;3.47;4.79
bubble;0.01;10000;673;342;3.42;6.73
bubble;0.01;10000;466;361;3.61;4.66
bubble;0.01;10000;905;325;3.25;9.05
bubble;0.01;10000;699;342;3.42;6.99
bubble;0.01;10000;673;328;3.28;6.73
bubble;0.01;10000;411;348;3.48;4.11
bubble;0.01;10000;458;351;3.51;4.58
bubble;0.01;10000;622;338;3.38;6.22
bubble;0.01;10000;418;350;3.5;4.18
bubble;0.01;10000;879;350;3.5;8.79
